Sample in Buffer,Sample in Window,TRIGGER,clk_IBUF_BUFG,valid_in,in_x_flat[1023:0],en,valid_out,prob_flat[1023:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX
462,462,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
463,463,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
464,464,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
465,465,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
466,466,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
467,467,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
468,468,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
469,469,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
470,470,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
471,471,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
472,472,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
473,473,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
474,474,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
475,475,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
476,476,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
477,477,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
478,478,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
479,479,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
480,480,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
481,481,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
482,482,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
483,483,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
484,484,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
485,485,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
486,486,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
487,487,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
488,488,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
489,489,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
490,490,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
491,491,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
492,492,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
493,493,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
494,494,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
495,495,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
496,496,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
497,497,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
498,498,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
499,499,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
500,500,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
501,501,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
502,502,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
503,503,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
504,504,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
505,505,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
506,506,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
507,507,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
508,508,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
509,509,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
510,510,0,0,0,061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be061d061dfde20b13fbcf0b26042bf5be,1,0,000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000000e000e000100310001003200080000
